coin,datetime,price,volume
dogecoin,2025-02-28 00:00:00,0.20687435148382985,1358019956.56816
dogecoin,2025-03-01 00:00:00,0.202090703165187,2576697271.018344
dogecoin,2025-03-02 00:00:00,0.2063643318249469,1157646034.496794
dogecoin,2025-03-03 00:00:00,0.23984826270128182,3097274702.4251013
dogecoin,2025-03-04 00:00:00,0.1992080202369079,2740809895.9767084
dogecoin,2025-03-05 00:00:00,0.19921021819753496,2339671816.89161
dogecoin,2025-03-06 00:00:00,0.2047254361049545,1407399493.6843045
dogecoin,2025-03-07 00:00:00,0.20179543870507013,1745673856.792128
dogecoin,2025-03-08 00:00:00,0.19818899754056155,1799280522.9607399
dogecoin,2025-03-09 00:00:00,0.1920085565173097,920959171.3325987
dogecoin,2025-03-10 00:00:00,0.16781880397573898,1740953627.9304154
dogecoin,2025-03-11 00:00:00,0.1547380234116144,2314515671.2670493
dogecoin,2025-03-12 00:00:00,0.16453862742792452,2372987953.769865
dogecoin,2025-03-13 00:00:00,0.17243693431666607,1624350642.4645834
dogecoin,2025-03-14 00:00:00,0.1649488685474606,1450396811.6367147
dogecoin,2025-03-15 00:00:00,0.1718195561000062,1034276360.1389003
dogecoin,2025-03-16 00:00:00,0.1761459784539959,720298076.7908576
dogecoin,2025-03-17 00:00:00,0.16830195397278094,927114505.6414578
dogecoin,2025-03-18 00:00:00,0.1736204186748998,1018336232.4544977
dogecoin,2025-03-19 00:00:00,0.16827610995428421,1069389407.6757383
dogecoin,2025-03-20 00:00:00,0.17800348456939283,1320951169.9347699
dogecoin,2025-03-21 00:00:00,0.1695621495268066,1038017898.997562
dogecoin,2025-03-22 00:00:00,0.1670057513578968,762513837.5823433
dogecoin,2025-03-23 00:00:00,0.16721240679915322,436636928.7216825
dogecoin,2025-03-24 00:00:00,0.17217769230516256,571990345.4855789
dogecoin,2025-03-25 00:00:00,0.18261625231959078,1592931137.3506715
dogecoin,2025-03-26 00:00:00,0.19098207188312502,1696540510.903378
dogecoin,2025-03-27 00:00:00,0.19493224841665846,2258885477.8762884
dogecoin,2025-03-28 00:00:00,0.19074107097709586,1368405082.3626633
dogecoin,2025-03-29 00:00:00,0.18027688468027825,1384586893.3114476
dogecoin,2025-03-30 00:00:00,0.16955629560567131,1145772000.0759876
dogecoin,2025-03-31 00:00:00,0.16642492555953572,830307371.9494493
dogecoin,2025-04-01 00:00:00,0.16658416279748312,1345691695.4520378
dogecoin,2025-04-02 00:00:00,0.17426890464126327,1226397943.461258
dogecoin,2025-04-03 00:00:00,0.16424145213076016,1764099720.7163243
dogecoin,2025-04-04 00:00:00,0.16201946825238184,1222246072.0530603
dogecoin,2025-04-05 00:00:00,0.17105607575055004,1761401248.3904846
dogecoin,2025-04-06 00:00:00,0.16936834660585817,641157289.4817889
dogecoin,2025-04-07 00:00:00,0.1489432542832566,1301616555.750496
dogecoin,2025-04-08 00:00:00,0.14918497020443497,3584892367.483011
dogecoin,2025-04-09 00:00:00,0.14198151472944057,1942313541.7331955
dogecoin,2025-04-10 00:00:00,0.16055894504582743,2380965896.56504
dogecoin,2025-04-11 00:00:00,0.15390298849579126,1258486079.0766785
dogecoin,2025-04-12 00:00:00,0.15998899838417066,884950609.7365417
dogecoin,2025-04-13 00:00:00,0.1676649778139498,878035311.5158367
dogecoin,2025-04-14 00:00:00,0.16266937714088095,883332811.3620282
dogecoin,2025-04-15 00:00:00,0.15859949254254385,981131649.7028836
dogecoin,2025-04-16 00:00:00,0.15346609912402615,766817730.5676734
dogecoin,2025-04-17 00:00:00,0.15471755583387967,811820241.5800865
dogecoin,2025-04-18 00:00:00,0.15587153787530794,576830755.033105
dogecoin,2025-04-19 00:00:00,0.15761670017483884,463491541.12553006
dogecoin,2025-04-20 00:00:00,0.1573112204332398,465683707.3180399
dogecoin,2025-04-21 00:00:00,0.15502979487902038,627635503.5448277
dogecoin,2025-04-22 00:00:00,0.15908436227169534,1073037989.6116908
dogecoin,2025-04-23 00:00:00,0.17846828302254636,1711081936.272815
dogecoin,2025-04-24 00:00:00,0.178401008327384,1995530473.1645606
dogecoin,2025-04-25 00:00:00,0.1827667552587444,1582350788.3865557
dogecoin,2025-04-26 00:00:00,0.18203103968675263,1843701071.9974282
dogecoin,2025-04-27 00:00:00,0.1818819719415684,1565227653.8490603
dogecoin,2025-04-28 00:00:00,0.17961827119108673,1169887084.9933372
dogecoin,2025-04-29 00:00:00,0.17906901640129896,1425140393.9800472
dogecoin,2025-04-30 00:00:00,0.17439945720299668,1024411673.6699723
dogecoin,2025-05-01 00:00:00,0.1724103485197474,984673872.4637718
dogecoin,2025-05-02 00:00:00,0.18070374109047424,1082529407.4818537
dogecoin,2025-05-03 00:00:00,0.181388087156242,1034181805.0957793
dogecoin,2025-05-04 00:00:00,0.17576785161701966,588937633.3899407
dogecoin,2025-05-05 00:00:00,0.17071232656977398,630425272.9600186
dogecoin,2025-05-06 00:00:00,0.17065490621117071,692750494.2443322
dogecoin,2025-05-07 00:00:00,0.17232477779627986,858252275.6780319
dogecoin,2025-05-08 00:00:00,0.17211562672825226,712638970.1262684
dogecoin,2025-05-09 00:00:00,0.19718642657948848,2184563689.3913965
dogecoin,2025-05-10 00:00:00,0.20518315482145336,2680468298.856808
dogecoin,2025-05-11 00:00:00,0.24808618010965436,3646454138.724175
dogecoin,2025-05-12 00:00:00,0.23156210463126953,3947378387.2038565
dogecoin,2025-05-13 00:00:00,0.23141813764156494,5064612800.031126
dogecoin,2025-05-14 00:00:00,0.24063615504965347,3014744188.0036793
dogecoin,2025-05-15 00:00:00,0.2326880678038404,2454948301.1486807
dogecoin,2025-05-16 00:00:00,0.2188193912978982,2678224342.760629
dogecoin,2025-05-17 00:00:00,0.2225780495761936,1958996831.8259764
dogecoin,2025-05-18 00:00:00,0.21488311590610068,1513815302.0764408
dogecoin,2025-05-19 00:00:00,0.23064675587556407,2570476559.8316875
dogecoin,2025-05-20 00:00:00,0.22450514333500976,2376793956.561148
dogecoin,2025-05-21 00:00:00,0.2262524320952927,1922612443.9864995
dogecoin,2025-05-22 00:00:00,0.2341442300716922,3004714773.9630966
dogecoin,2025-05-23 00:00:00,0.24486878935117973,2941230875.1653132
dogecoin,2025-05-24 00:00:00,0.2256050681389216,3637150461.689047
dogecoin,2025-05-25 00:00:00,0.22526605771065214,1259477163.8986466
dogecoin,2025-05-26 00:00:00,0.22410051858731672,1545639564.3810167
dogecoin,2025-05-27 00:00:00,0.2257235127127771,1143793583.726899
dogecoin,2025-05-28 00:00:00,0.22613701089072946,1456507542.766112
dogecoin,2025-05-29 00:00:00,0.22106443772687143,1226851069.773066
dogecoin,2025-05-30 00:00:00,0.21583653318215457,1584406711.2735288
dogecoin,2025-05-31 00:00:00,0.19293898362115516,2378183690.790229
dogecoin,2025-06-01 00:00:00,0.19295707336811818,1504531665.3964663
dogecoin,2025-06-02 00:00:00,0.19396166511401375,911443941.2315271
dogecoin,2025-06-03 00:00:00,0.19561462907109173,978658402.706214
dogecoin,2025-06-04 00:00:00,0.1932015824493309,1022043262.7615937
dogecoin,2025-06-05 00:00:00,0.18839829903335972,747043585.3475871
dogecoin,2025-06-06 00:00:00,0.1718712124430595,1685747847.4578166
dogecoin,2025-06-07 00:00:00,0.1793030276082122,1265730397.487727
dogecoin,2025-06-08 00:00:00,0.18501664041068297,803511327.8148144
dogecoin,2025-06-09 00:00:00,0.18422270395966683,678570070.0225133
dogecoin,2025-06-10 00:00:00,0.19481978852801837,1210257482.7317545
dogecoin,2025-06-11 00:00:00,0.19785971093017923,1443670215.5619726
dogecoin,2025-06-12 00:00:00,0.1930335430982705,1615125585.5308516
dogecoin,2025-06-13 00:00:00,0.18169744621506415,1226127047.8703182
dogecoin,2025-06-14 00:00:00,0.18013678747049802,1845801962.6252491
dogecoin,2025-06-15 00:00:00,0.1784162711217158,769990081.9494456
dogecoin,2025-06-16 00:00:00,0.17577906724677725,738625978.9442667
dogecoin,2025-06-17 00:00:00,0.17378599934566444,1199123760.8001316
dogecoin,2025-06-18 00:00:00,0.16993733949907552,1280430419.7646747
dogecoin,2025-06-19 00:00:00,0.17037971945944577,1049946144.9695418
dogecoin,2025-06-20 00:00:00,0.17092098070802442,588664783.4255879
dogecoin,2025-06-21 00:00:00,0.16233193333616464,1237051244.9392583
dogecoin,2025-06-22 00:00:00,0.15308002215118727,917363601.712149
dogecoin,2025-06-23 00:00:00,0.15114781788974174,2107400665.563507
dogecoin,2025-06-24 00:00:00,0.16447256694307244,1476052213.0260837
dogecoin,2025-06-25 00:00:00,0.16561516104968574,1203882777.0264912
dogecoin,2025-06-26 00:00:00,0.16448390661542975,920508730.9793873
dogecoin,2025-06-27 00:00:00,0.1600423291811019,1004177048.9592903
dogecoin,2025-06-28 00:00:00,0.1610085986478116,689269157.2256726
dogecoin,2025-06-29 00:00:00,0.1637313288044104,431899971.54874885
dogecoin,2025-06-30 00:00:00,0.16954760970067637,610468369.8983374
dogecoin,2025-07-01 00:00:00,0.16513647959219713,945647952.4686167
dogecoin,2025-07-02 00:00:00,0.1575952425941886,740706410.3175782
dogecoin,2025-07-03 00:00:00,0.16892581001355808,1296201165.0491905
dogecoin,2025-07-04 00:00:00,0.17197045822677628,1460263401.587677
dogecoin,2025-07-05 00:00:00,0.1628779247346829,1166672769.5388994
dogecoin,2025-07-06 00:00:00,0.16431433970640547,504646523.890461
dogecoin,2025-07-07 00:00:00,0.1718463077672067,1283597162.6273847
dogecoin,2025-07-08 00:00:00,0.16786356600618882,1345775650.558815
dogecoin,2025-07-09 00:00:00,0.17098496244236958,914434551.8923894
dogecoin,2025-07-10 00:00:00,0.18082547920631353,1840121813.7065063
dogecoin,2025-07-11 00:00:00,0.19393383510790288,4680808041.302957
dogecoin,2025-07-12 00:00:00,0.20104732473533218,11922106373.55608
dogecoin,2025-07-13 00:00:00,0.1969316863516775,4736930630.668871
dogecoin,2025-07-14 00:00:00,0.1981830429850487,4047927478.517369
dogecoin,2025-07-15 00:00:00,0.19720159565229248,7958901487.951687
dogecoin,2025-07-16 00:00:00,0.1988073865760867,6150062246.882272
dogecoin,2025-07-17 00:00:00,0.21317019869379383,8703908987.238749
dogecoin,2025-07-18 00:00:00,0.21904854482534883,10686934874.27719
dogecoin,2025-07-19 00:00:00,0.23623310474250733,22595520295.463337
dogecoin,2025-07-20 00:00:00,0.24136273371397565,13194109287.318554
dogecoin,2025-07-21 00:00:00,0.27294634200835066,19568264636.543987
dogecoin,2025-07-22 00:00:00,0.2712676656637909,19724089022.900936
dogecoin,2025-07-23 00:00:00,0.26965305868671147,13570193608.69496
dogecoin,2025-07-24 00:00:00,0.24065455241490835,13277090960.170126
dogecoin,2025-07-25 00:00:00,0.23175612511358704,13115780350.729208
dogecoin,2025-07-26 00:00:00,0.23648246833968434,10617550354.59215
dogecoin,2025-07-27 00:00:00,0.23580457484737566,2550054072.1875014
dogecoin,2025-07-28 00:00:00,0.24051648808122306,2320603450.9149795
dogecoin,2025-07-29 00:00:00,0.2251397569003692,3724637353.297932
dogecoin,2025-07-30 00:00:00,0.22343167438710165,2278033222.709292
dogecoin,2025-07-31 00:00:00,0.2203174498049267,2167890918.319192
dogecoin,2025-08-01 00:00:00,0.2096463144206449,1805683883.5123882
dogecoin,2025-08-02 00:00:00,0.2010203069750151,3428039994.5355105
dogecoin,2025-08-03 00:00:00,0.1916269540469158,2210274745.363327
dogecoin,2025-08-04 00:00:00,0.19886328779242604,1336955076.0650904
dogecoin,2025-08-05 00:00:00,0.210479556777086,1782468201.5756187
dogecoin,2025-08-06 00:00:00,0.1996421893552106,1463965752.726498
dogecoin,2025-08-07 00:00:00,0.20524481678624307,1137499719.461071
dogecoin,2025-08-08 00:00:00,0.22242594906092986,1915221615.4491138
dogecoin,2025-08-09 00:00:00,0.23035201883070147,2514417767.505087
dogecoin,2025-08-10 00:00:00,0.24079107603339342,2862262009.5341763
dogecoin,2025-08-11 00:00:00,0.2339151503650981,2105690993.7302308
dogecoin,2025-08-12 00:00:00,0.22279669505434282,2650792083.358086
dogecoin,2025-08-13 00:00:00,0.23628639605846,2434867946.673603
dogecoin,2025-08-14 00:00:00,0.24549919437970946,3743269059.856254
dogecoin,2025-08-15 00:00:00,0.22418991808567507,5195154170.928724
dogecoin,2025-08-16 00:00:00,0.22821263671130274,4256951653.8378463
dogecoin,2025-08-17 00:00:00,0.23101920616038357,2650090531.492213
dogecoin,2025-08-18 00:00:00,0.23543563785814955,2391323803.13488
dogecoin,2025-08-19 00:00:00,0.22246056482373594,3164132782.1462517
dogecoin,2025-08-20 00:00:00,0.20911047499485522,2846325133.964973
dogecoin,2025-08-21 00:00:00,0.2215865077683421,3185686320.838252
dogecoin,2025-08-22 00:00:00,0.2146036803461823,2104104384.2466068
dogecoin,2025-08-23 00:00:00,0.24061883556812297,4456223342.6748
dogecoin,2025-08-24 00:00:00,0.2359037954047403,2481978240.0255656
dogecoin,2025-08-25 00:00:00,0.2317500228704948,3119480075.408564
dogecoin,2025-08-26 00:00:00,0.20977485568918428,3209114651.504627
dogecoin,2025-08-27 00:00:00,0.21848182440389716,2156426666.2800384
dogecoin,2025-08-28 00:00:00,0.2194773258086598,2129501447.3323112
dogecoin,2025-08-29 00:00:00,0.22436553868912731,1798100079.4822326
dogecoin,2025-08-30 00:00:00,0.21412824594263147,2262984917.085615
dogecoin,2025-08-31 00:00:00,0.2158248863195881,953490709.0340126
dogecoin,2025-09-01 00:00:00,0.2138121881539986,980742706.5821915
dogecoin,2025-09-02 00:00:00,0.21012014689720937,2610554715.582383
dogecoin,2025-09-03 00:00:00,0.21481484336477316,1960119906.0495563
dogecoin,2025-09-04 00:00:00,0.22060869712158182,1644323428.7362218
dogecoin,2025-09-05 00:00:00,0.21248433246322776,1348159815.400276
dogecoin,2025-09-06 00:00:00,0.21790522280347202,2080964319.0678818
dogecoin,2025-09-07 00:00:00,0.2160115789297136,1109021902.7686205
dogecoin,2025-09-08 00:00:00,0.22849209307593296,1803098275.17244
dogecoin,2025-09-09 00:00:00,0.24204451984067996,3499691101.119174
dogecoin,2025-09-10 00:00:00,0.24093291427061306,3983679513.3099904
dogecoin,2025-09-11 00:00:00,0.24543876456428945,2768174631.6824803
dogecoin,2025-09-12 00:00:00,0.25568309955896135,3698334549.8680463
dogecoin,2025-09-13 00:00:00,0.27551364279954654,4346151545.9657545
dogecoin,2025-09-14 00:00:00,0.28938440733977444,8814134295.680807
dogecoin,2025-09-15 00:00:00,0.2784558102769998,5536012339.200093
dogecoin,2025-09-16 00:00:00,0.2685387946986924,5596117361.866423
dogecoin,2025-09-17 00:00:00,0.2696531218328301,4041455928.527943
dogecoin,2025-09-18 00:00:00,0.282117441910369,4796448210.873294
dogecoin,2025-09-19 00:00:00,0.2787643266477094,4321656784.85898
dogecoin,2025-09-20 00:00:00,0.26530671371919323,3277904141.6950765
dogecoin,2025-09-21 00:00:00,0.26755567404153896,1792202405.1960874
dogecoin,2025-09-22 00:00:00,0.2613348265545181,1734698906.3081462
dogecoin,2025-09-23 00:00:00,0.24128386887273082,5203576972.387224
dogecoin,2025-09-24 00:00:00,0.23761019733597175,2774165344.545794
dogecoin,2025-09-25 00:00:00,0.2407374057852932,3202133565.311215
dogecoin,2025-09-26 00:00:00,0.22239388412703953,4145472954.1742296
dogecoin,2025-09-27 00:00:00,0.2324576489429464,2901374244.867177
dogecoin,2025-09-28 00:00:00,0.2308267057962403,1270819090.2145033
dogecoin,2025-09-29 00:00:00,0.2373584240120973,1503357189.300699
dogecoin,2025-09-30 00:00:00,0.23517093556073534,2294600863.467682
dogecoin,2025-10-01 00:00:00,0.2327703853015738,2028125144.741923
dogecoin,2025-10-02 00:00:00,0.24806693017750128,2779083637.1088796
dogecoin,2025-10-03 00:00:00,0.2617674571494343,3461397003.0761466
dogecoin,2025-10-04 00:00:00,0.2585990689382798,3163596710.6928363
dogecoin,2025-10-05 00:00:00,0.25088714295062026,1913004411.6609137
dogecoin,2025-10-06 00:00:00,0.25296284027536836,3110470554.8030787
dogecoin,2025-10-07 00:00:00,0.2663063497515599,3799101519.920578
dogecoin,2025-10-08 00:00:00,0.2474019998363525,3858405947.0936546
dogecoin,2025-10-09 00:00:00,0.2554779705215659,2833194614.214027
dogecoin,2025-10-10 00:00:00,0.24844379648914036,2920843495.681609
dogecoin,2025-10-11 00:00:00,0.19398560680787477,8100992365.578244
dogecoin,2025-10-12 00:00:00,0.18563301824171755,6261439168.809738
dogecoin,2025-10-13 00:00:00,0.20753659744853606,4841592543.587542
dogecoin,2025-10-14 00:00:00,0.21394989838012946,4517341896.36684
dogecoin,2025-10-15 00:00:00,0.20468099791201283,4523252918.613466
dogecoin,2025-10-16 00:00:00,0.196125970301963,2627147443.7439065
dogecoin,2025-10-17 00:00:00,0.1882065213549952,3241355827.074683
dogecoin,2025-10-18 00:00:00,0.18491410819207602,3111350004.410424
dogecoin,2025-10-19 00:00:00,0.18954325759734506,1190809147.2150729
dogecoin,2025-10-20 00:00:00,0.19520501124976605,1874656604.6280694
dogecoin,2025-10-21 00:00:00,0.19996595879779044,1988836300.0409455
dogecoin,2025-10-22 00:00:00,0.19449991155015053,2606141928.3068
dogecoin,2025-10-23 00:00:00,0.19001323956155677,2371226307.507437
dogecoin,2025-10-24 00:00:00,0.19477691026790134,1629446544.6487563
dogecoin,2025-10-25 00:00:00,0.19764132779850196,1406384513.7077901
dogecoin,2025-10-26 00:00:00,0.1965943046754672,1075226620.2515786
dogecoin,2025-10-27 00:00:00,0.20584151036172318,1581145815.6572616
dogecoin,2025-10-28 00:00:00,0.20052168840914944,1848345428.0483458
dogecoin,2025-10-29 00:00:00,0.19376247597702617,2597073599.5679064
dogecoin,2025-10-30 00:00:00,0.19235527078076486,2375728222.566507
dogecoin,2025-10-31 00:00:00,0.18266494236534228,2891292517.566665
dogecoin,2025-11-01 00:00:00,0.18645789100238466,1466701649.803549
dogecoin,2025-11-02 00:00:00,0.18727035305980386,789950913.1850047
dogecoin,2025-11-03 00:00:00,0.18638051983144605,900673677.7260317
dogecoin,2025-11-04 00:00:00,0.167088259411484,3426878777.3470144
dogecoin,2025-11-05 00:00:00,0.16288015004301348,4512763314.77479
dogecoin,2025-11-06 00:00:00,0.16736363848179914,2113003898.9125488
dogecoin,2025-11-07 00:00:00,0.1611765350860604,1761191836.4377356
dogecoin,2025-11-08 00:00:00,0.1789825325849445,2851625365.5900655
dogecoin,2025-11-09 00:00:00,0.17626014280423438,2106413764.2230885
dogecoin,2025-11-10 00:00:00,0.17908925000194684,1521006933.2410104
dogecoin,2025-11-11 00:00:00,0.18201794457446172,2095025563.8574345
dogecoin,2025-11-12 00:00:00,0.17195486145155725,1988978371.391877
dogecoin,2025-11-13 00:00:00,0.16994324383769366,1713240661.560612
dogecoin,2025-11-14 00:00:00,0.16419843945294735,2562744822.687431
dogecoin,2025-11-15 00:00:00,0.15788017890783018,2934556865.1146245
dogecoin,2025-11-16 00:00:00,0.16317232050926925,1223449546.6316926
dogecoin,2025-11-17 00:00:00,0.158885342685653,1692258688.5815175
dogecoin,2025-11-18 00:00:00,0.1517259112655674,2717616379.7304535
dogecoin,2025-11-19 00:00:00,0.16157155927313305,2393557029.342254
dogecoin,2025-11-20 00:00:00,0.15417594591610392,2189972407.907937
dogecoin,2025-11-21 00:00:00,0.14936991802723154,2468814238.2201114
dogecoin,2025-11-22 00:00:00,0.14013650514225232,3589044220.798609
dogecoin,2025-11-23 00:00:00,0.14033744565020795,1492192275.7281125
dogecoin,2025-11-24 00:00:00,0.14503697936177498,1306921819.1593063
dogecoin,2025-11-25 00:00:00,0.15186545225017462,1856045680.0088677
dogecoin,2025-11-26 00:00:00,0.153133415915494,1547034401.0443873
dogecoin,2025-11-27 00:00:00,0.15477076595978345,1513151991.0229554
dogecoin,2025-11-28 00:00:00,0.15276775634393502,920734455.2144679
dogecoin,2025-11-29 00:00:00,0.15031711838482992,1272576836.807874
dogecoin,2025-11-30 00:00:00,0.14857021850589083,653723151.0664574
dogecoin,2025-12-01 00:00:00,0.1466972817557756,721432628.5486178
dogecoin,2025-12-02 00:00:00,0.13577829077263187,1969111942.4169123
dogecoin,2025-12-03 00:00:00,0.14610777122799323,1467716733.3996437
dogecoin,2025-12-04 00:00:00,0.1519490079014202,1463453403.0980887
dogecoin,2025-12-05 00:00:00,0.14750673884052382,1199996534.8057668
dogecoin,2025-12-05 21:15:16,0.13870801898579624,1200725156.077117
cardano,2024-12-06 00:00:00,1.166279100460039,3576835053.2920136
cardano,2024-12-07 00:00:00,1.2330018039218942,2349556943.0838575
cardano,2024-12-08 00:00:00,1.2144434934843331,1576905611.3322842
cardano,2024-12-09 00:00:00,1.197963535910322,1847543253.3471847
cardano,2024-12-10 00:00:00,1.0077086490874125,3803654545.310235
cardano,2024-12-11 00:00:00,1.0166147999655448,3773323186.6575675
cardano,2024-12-12 00:00:00,1.08793220795952,2481141444.010295
cardano,2024-12-13 00:00:00,1.123131450089082,2483873378.592398
cardano,2024-12-14 00:00:00,1.1167297609853515,1480554949.0517018
cardano,2024-12-15 00:00:00,1.0601034433845538,1210677610.7550113
cardano,2024-12-16 00:00:00,1.1059376495294093,1088430664.0015788
cardano,2024-12-17 00:00:00,1.0805022755134979,1725755863.7953467
cardano,2024-12-18 00:00:00,1.049451939411299,1578222620.7391448
cardano,2024-12-19 00:00:00,0.9689917114818106,2116818094.5756152
cardano,2024-12-20 00:00:00,0.8856294008673282,2484376764.6355844
cardano,2024-12-21 00:00:00,0.95061505400963,2967142400.5806985
cardano,2024-12-22 00:00:00,0.9046599113089583,1619520801.5214942
cardano,2024-12-23 00:00:00,0.8827956119261179,1251460951.2097306
cardano,2024-12-24 00:00:00,0.9228752612988013,1373635719.5136724
cardano,2024-12-25 00:00:00,0.9368563828179975,1049748351.4339589
cardano,2024-12-26 00:00:00,0.9167515411841919,695113060.3027651
cardano,2024-12-27 00:00:00,0.8593419351414681,860400720.7111105
cardano,2024-12-28 00:00:00,0.8741699171287979,949972681.1647332
cardano,2024-12-29 00:00:00,0.8875851081613702,588899480.7586905
cardano,2024-12-30 00:00:00,0.8591433475186276,705652916.2069426
cardano,2024-12-31 00:00:00,0.8591305888515354,1026988638.0611954
cardano,2025-01-01 00:00:00,0.8442610184323533,759319278.391332
cardano,2025-01-02 00:00:00,0.9147583319262166,995785773.081401
cardano,2025-01-03 00:00:00,0.9618480973351441,1274967600.399281
cardano,2025-01-04 00:00:00,1.0904865469624805,2671600901.30405
cardano,2025-01-05 00:00:00,1.0719205077612817,1280366764.8039057
cardano,2025-01-06 00:00:00,1.0939767111827936,1363420254.9543183
cardano,2025-01-07 00:00:00,1.0941475413501178,1364197241.7503395
cardano,2025-01-08 00:00:00,0.9933347400068778,2194412773.8246
cardano,2025-01-09 00:00:00,0.9478995284282535,1952408426.0212688
cardano,2025-01-10 00:00:00,0.9060582113414768,1342595372.3981748
cardano,2025-01-11 00:00:00,0.9316713148155308,1236328893.3650613
cardano,2025-01-12 00:00:00,0.996136878939902,953404924.5156404
cardano,2025-01-13 00:00:00,0.969186964876666,1089023652.0670302
cardano,2025-01-14 00:00:00,0.9450610027794694,1540261745.4274852
cardano,2025-01-15 00:00:00,0.9944214498919838,1126688332.0067604
cardano,2025-01-16 00:00:00,1.084480992215901,2204538167.7741003
cardano,2025-01-17 00:00:00,1.0906700675315832,2056463725.0214527
cardano,2025-01-18 00:00:00,1.1369537229272808,1822084268.4989784
cardano,2025-01-19 00:00:00,1.1009310555353091,1488331235.013274
cardano,2025-01-20 00:00:00,0.9917829386728937,2803616184.038354
cardano,2025-01-21 00:00:00,1.0068201561876229,2690733265.7307215
cardano,2025-01-22 00:00:00,1.0046310219001418,1696335264.1544523
cardano,2025-01-23 00:00:00,0.9802503420918104,969709594.2925464
cardano,2025-01-24 00:00:00,0.9880340956541441,1201302650.1758041
cardano,2025-01-25 00:00:00,0.9715690918885032,882394098.0963601
cardano,2025-01-26 00:00:00,0.9775990304899743,516244144.91543305
cardano,2025-01-27 00:00:00,0.9541780430020652,512626380.0972311
cardano,2025-01-28 00:00:00,0.9331646231189152,1403786414.4657733
cardano,2025-01-29 00:00:00,0.9162358892529787,757826711.7739474
cardano,2025-01-30 00:00:00,0.9416326058959792,823633204.3938981
cardano,2025-01-31 00:00:00,0.9609684445044405,627908707.9566039
cardano,2025-02-01 00:00:00,0.9425307818897108,689867624.8457649
cardano,2025-02-02 00:00:00,0.8982630053120425,560834002.3078455
cardano,2025-02-03 00:00:00,0.7981056815290045,1557168341.9223769
cardano,2025-02-04 00:00:00,0.8095252800415622,4656842166.005161
cardano,2025-02-05 00:00:00,0.7469703594022901,1559657813.9470115
cardano,2025-02-06 00:00:00,0.7332663432877611,819973385.3931305
cardano,2025-02-07 00:00:00,0.7039815460494513,827082260.6220323
cardano,2025-02-08 00:00:00,0.7068603366492864,886632725.1011336
cardano,2025-02-09 00:00:00,0.7021784786978031,543524434.6478864
cardano,2025-02-10 00:00:00,0.6829085131547858,668955885.3942552
cardano,2025-02-11 00:00:00,0.7092884772777551,738581245.7484099
cardano,2025-02-12 00:00:00,0.7798744439436354,1756852350.9792051
cardano,2025-02-13 00:00:00,0.7979754265851546,1221550295.0491712
cardano,2025-02-14 00:00:00,0.8102560488773543,820914030.7597127
cardano,2025-02-15 00:00:00,0.800915838420313,757456263.8820649
cardano,2025-02-16 00:00:00,0.7814783063035197,483682696.9894568
cardano,2025-02-17 00:00:00,0.7713503011207024,448632802.4718909
cardano,2025-02-18 00:00:00,0.8072872842141813,1010963440.4130156
cardano,2025-02-19 00:00:00,0.7534573390949694,883986850.5318347
cardano,2025-02-20 00:00:00,0.7720538356854337,684519606.5840904
cardano,2025-02-21 00:00:00,0.8048194414479836,675952428.9428601
cardano,2025-02-22 00:00:00,0.7616380207672204,864866893.813699
cardano,2025-02-23 00:00:00,0.7742502077307336,516332439.34476835
cardano,2025-02-24 00:00:00,0.7709438007684473,479984499.41313046
cardano,2025-02-25 00:00:00,0.6799958032161385,972262987.6922622
cardano,2025-02-26 00:00:00,0.6826325380000318,1287399753.2045634
cardano,2025-02-27 00:00:00,0.6446208040699569,849327155.7918012
cardano,2025-02-28 00:00:00,0.6461286944605975,669250243.5471394
cardano,2025-03-01 00:00:00,0.6340718656426285,1118264046.534234
cardano,2025-03-02 00:00:00,0.6582602004111846,536866330.7242426
cardano,2025-03-03 00:00:00,1.1383401347214195,8117103714.129525
cardano,2025-03-04 00:00:00,0.8568079668844821,6121517602.290976
cardano,2025-03-05 00:00:00,0.9435445759037009,4805730104.1507845
cardano,2025-03-06 00:00:00,0.9757471161760349,3408614285.660695
cardano,2025-03-07 00:00:00,0.9073460390884619,2330044713.952941
cardano,2025-03-08 00:00:00,0.8172312446982826,3167511497.123035
cardano,2025-03-09 00:00:00,0.804467726740253,1059663491.0446923
cardano,2025-03-10 00:00:00,0.721388146040346,1470024544.8182783
cardano,2025-03-11 00:00:00,0.6750987117510554,1891276771.2102654
cardano,2025-03-12 00:00:00,0.7229736562075002,1748603194.8700173
cardano,2025-03-13 00:00:00,0.736666917455641,1252379796.262997
cardano,2025-03-14 00:00:00,0.7017276884338084,1127266267.0440097
cardano,2025-03-15 00:00:00,0.7386527093718266,1018976977.5613898
cardano,2025-03-16 00:00:00,0.7477933206994789,662909255.5064604
cardano,2025-03-17 00:00:00,0.7063226566895222,751357270.2720457
cardano,2025-03-18 00:00:00,0.7182475371685878,712181990.225473
cardano,2025-03-19 00:00:00,0.7028326612501901,668445029.95217
cardano,2025-03-20 00:00:00,0.7454676924079612,1064981080.1987456
cardano,2025-03-21 00:00:00,0.7177817989305744,892747061.1771692
cardano,2025-03-22 00:00:00,0.7042253265879588,611407466.4808869
cardano,2025-03-23 00:00:00,0.7004888130724237,431734884.85975003
