coin,datetime,price,volume,ret_log,vol_rolling,volumen_promedio,drawdown,target_up
binancecoin,2025-01-30,667.745952530571,803017578.167042,0.0091995502666278,0.0184261147005854,1003866976.6151671,-0.0861694722213925,0
binancecoin,2025-01-31,676.9452959901981,555762517.518932,0.0136826754707037,0.0186388216487345,970886502.2148678,-0.0735798925211054,0
binancecoin,2025-02-01,677.1124207686067,729995227.3014902,0.0002468503036299,0.0185914575062686,979315004.2441612,-0.0733511772082245,0
binancecoin,2025-02-02,654.217143435919,635620746.151515,-0.0343979964397088,0.0195395963342097,969449266.8993142,-0.1046840565604356,0
binancecoin,2025-02-03,616.6428289864358,1132723233.233987,-0.0591493469924443,0.0219373229150403,975686475.5299855,-0.156105642081343,0
binancecoin,2025-02-04,616.4068055452193,3600635636.5933547,-0.0003828287807549,0.0219216930569977,1076022599.5371463,-0.1564286472976795,0
binancecoin,2025-02-05,573.6042069760077,1754660835.0289717,-0.0719675205826379,0.025112625103391,1120040558.2370036,-0.2150052977327231,1
binancecoin,2025-02-06,569.5181048818762,556111377.5272002,-0.0071490503767671,0.0241318129430861,1099527681.7598078,-0.22059725200678,1
binancecoin,2025-02-07,572.2112608064776,1003761062.9034272,0.004717687046633,0.0230689415515686,1087664714.250548,-0.2169115866865459,1
binancecoin,2025-02-08,578.4992668082035,751278489.7213545,0.010929018965467,0.0232744123271742,1066288768.1959203,-0.2083062603323302,1
binancecoin,2025-02-09,614.7094865407944,1358173748.3343918,0.0607124973602792,0.0262214420213178,1074372815.0323305,-0.1587514796798815,1
binancecoin,2025-02-10,617.2838550746773,2076025506.140306,0.0041791983671516,0.0261232167962572,1117654812.177843,-0.1552283784958168,1
binancecoin,2025-02-11,617.6277634766806,1096743740.0190518,0.0005569765572332,0.0260916251090025,1142655513.4197474,-0.1547577294483473,1
binancecoin,2025-02-12,643.374116169739,1475014557.293302,0.0408404327154837,0.0273433309413411,1181498246.4321935,-0.1195230672527803,1
binancecoin,2025-02-13,698.0715219546765,2445455388.7791457,0.0815951802652404,0.0313332676125418,1219543078.295323,-0.0446680134600256,0
binancecoin,2025-02-14,669.9136528267184,5053346125.769553,-0.0411727367950614,0.0321042183340268,1368000636.77505,-0.0832029088177701,0
binancecoin,2025-02-15,657.410706012491,1867614110.4038904,-0.0188398812185955,0.031923826366431,1399318242.4497845,-0.1003135696053548,0
binancecoin,2025-02-16,661.9679162628277,881770346.0843449,0.0069081434196621,0.0319531041824699,1396304514.9300914,-0.0940768895738535,0
binancecoin,2025-02-17,674.7322746333247,1123867609.080516,0.0190988921183536,0.0319932305305389,1400058923.4795823,-0.0766084791667795,0
binancecoin,2025-02-18,667.1818129347955,1031577914.4441284,-0.0112533901388903,0.031937744526514,1390059406.7777703,-0.0869415143170347,1
binancecoin,2025-02-19,647.7337603591404,1157962160.3139863,-0.0295828436008553,0.0315859212451669,1356195803.8543851,-0.1135567623498011,1
binancecoin,2025-02-20,651.2699602601128,1067124436.0837576,0.0054444934683258,0.031592978175303,1318104738.9029143,-0.1087173658553861,0
binancecoin,2025-02-21,657.2357183731672,772069784.8547369,0.0091184922566324,0.0313235155749361,1306352175.2104514,-0.1005530454811606,0
binancecoin,2025-02-22,646.8031724730836,1040952078.1494442,-0.016000701440518,0.0314212779362645,1313402931.5565734,-0.1148303000115974,0
binancecoin,2025-02-23,668.785472644957,988420626.34554,0.0334213074450673,0.0320766942490903,1306354524.5408008,-0.0847468575111635,0
binancecoin,2025-02-24,658.3040708334223,587694368.3681146,-0.0157964016986308,0.032107981936963,1296302547.4497151,-0.0990909728337583,0
binancecoin,2025-02-25,611.6538008061765,1152541876.7735782,-0.0735005008172592,0.0346464417852844,1318233394.9211838,-0.1629332780075375,0
binancecoin,2025-02-26,623.430675278815,1861620239.3557467,0.0190711350421684,0.0344525403886603,1361506830.5339897,-0.1468162691748693,1
binancecoin,2025-02-27,610.3578616799338,1423760323.6156917,-0.0211921288949337,0.0342953057329995,1357961281.6014335,-0.1647068098892588,0
binancecoin,2025-02-28,605.3106534011248,1086874190.5112782,-0.0083036406993652,0.0340261248953135,1369072527.828926,-0.1716140670396066,0
binancecoin,2025-03-01,587.5469266891337,1527513660.3334212,-0.0297856848988613,0.0342889378974046,1393222397.2344718,-0.1959242641961975,1
binancecoin,2025-03-02,608.2885669828928,887615511.0007088,0.0346932680754364,0.0348776787169806,1404284163.6838646,-0.167538702254851,0
binancecoin,2025-03-03,623.6422270366194,1393848651.9408092,0.0249274637116831,0.0352596736025002,1426412611.171842,-0.1465267541972731,0
binancecoin,2025-03-04,574.3332822956445,1502671244.0216174,-0.0823669908355381,0.0377447998898038,1455314294.4341784,-0.214007536111542,1
binancecoin,2025-03-05,583.1532087181396,1296685222.7007513,0.0152400865153239,0.0364409912356182,1460779694.0830705,-0.2019372000996316,0
binancecoin,2025-03-06,597.848549405523,565172537.3879949,0.0248875144998452,0.0367669538721559,1359597590.776225,-0.1818261820015874,0
binancecoin,2025-03-07,595.9383138170398,840033139.4891893,-0.003200298608913,0.0342485293062766,1329110000.924899,-0.1844403971673847,0
binancecoin,2025-03-08,594.5528006856207,1083021829.409551,-0.0023276339320569,0.0342189438209388,1346673682.6543112,-0.1863365137837874,0
binancecoin,2025-03-09,593.0806975943264,508781353.3737471,-0.0024790540976703,0.0342203558216812,1330174359.003322,-0.1883511313786435,0
binancecoin,2025-03-10,554.7300039388367,794891836.6676661,-0.066848957384654,0.0363381568407606,1331628137.2348654,-0.240835215319635,1
binancecoin,2025-03-11,532.5658810549988,1255231824.3279812,-0.040774905765528,0.0350579740101038,1328196739.767985,-0.2711674876994667,1
binancecoin,2025-03-12,552.6254279577566,1939270866.6758049,0.0369738163331428,0.035849370437164,1323638251.785835,-0.2437153911892933,1
binancecoin,2025-03-13,570.7207702766447,1114489699.9605951,0.0322196447122975,0.0364398811192169,1324229783.7838862,-0.2189513680470536,1
binancecoin,2025-03-14,578.7156213732173,1833466480.3402653,0.0139111308537704,0.0356552876299757,1336178181.2187853,-0.2080101725678373,1
binancecoin,2025-03-15,586.9702499764328,845308240.2144562,0.0141629349514488,0.0320467286336603,1282839942.9332955,-0.1967134637154577,1
binancecoin,2025-03-16,618.7666348359702,1045507701.2295176,0.0527540610323086,0.0330422812594193,1149245328.781961,-0.1531991495552195,1
binancecoin,2025-03-17,602.0153495286127,880757968.1631225,-0.0274452555653033,0.0332245483284181,1116350124.0406022,-0.1761237900347015,1
binancecoin,2025-03-18,630.4469540119447,1734384510.2764878,0.0461460761173262,0.0343776837273095,1144770596.1803403,-0.1372142795657384,0
binancecoin,2025-03-19,628.6214098323479,1414095284.5413723,-0.0028998353247152,0.0341542581856741,1154444852.029035,-0.1397125919775201,0
binancecoin,2025-03-20,619.5659214134856,1246749969.9429092,-0.0145100772487053,0.0341886594101609,1161617253.8789947,-0.1521053017045373,1
binancecoin,2025-03-21,630.2183910262637,1638896624.4903812,0.0170473056546455,0.0339727237221032,1177648402.6848743,-0.1375270749230805,1
binancecoin,2025-03-22,634.6156759206938,871273243.0492871,0.0069531691554823,0.0339835752045973,1171120029.5837257,-0.1315092575770653,0
binancecoin,2025-03-23,626.1359464582463,510080185.6961636,-0.0134520665046361,0.034004801623603,1162387042.9451065,-0.1431140237620515,1
binancecoin,2025-03-24,622.808568853935,565395555.6061037,-0.0053283159272457,0.0339048013397473,1146535158.8603284,-0.1476676406289802,0
binancecoin,2025-03-25,635.8154787603806,1016201346.675068,0.0206691950479275,0.0335328992427052,1147461182.8713126,-0.1298672911105278,0
binancecoin,2025-03-26,630.3112214019164,1571079283.2041454,-0.0086946938777644,0.033454822840552,1180240680.0325136,-0.1374000337469339,0
binancecoin,2025-03-27,617.8855000907927,753910960.6847237,-0.019910534273736,0.0308003303155343,1166952982.829552,-0.1544050090983259,0
binancecoin,2025-03-28,637.6132125269871,2057147067.1925929,0.0314286841850991,0.0311402626439194,1173470543.7574468,-0.1274070380898729,0
binancecoin,2025-03-29,619.5224559274657,1035501259.6012462,-0.0287829006605539,0.0313547963733196,1160528574.9569654,-0.1521647855364936,0
binancecoin,2025-03-30,604.0434442333641,842143967.4297414,-0.0253028259958867,0.0316713263046958,1152370900.854247,-0.1733482811043899,0
binancecoin,2025-03-31,601.4706478405623,627788963.5666428,-0.004268386932831,0.0311846597707378,1122380077.628688,-0.1768692307658457,0
binancecoin,2025-04-01,605.503011770793,971533504.847768,0.0066818010495512,0.0305470887357605,1125177344.0902567,-0.1713508187940569,0
binancecoin,2025-04-02,611.0283776490112,1657684601.5836525,0.0090838656869219,0.030233879799297,1133971875.7450182,-0.1637891885100743,0
binancecoin,2025-04-03,589.8692678191657,1345311302.234874,-0.0352424703106967,0.0268818731966435,1128726544.3521268,-0.1927460701352729,0
binancecoin,2025-04-04,592.4642522121785,1425802222.9961252,0.0043896049902388,0.0267548316316454,1133030444.3619726,-0.189194755524593,0
binancecoin,2025-04-05,597.7592047746326,757406570.5501016,0.0088974678872947,0.0264098658490475,1139438245.467376,-0.1819484528306226,0
binancecoin,2025-04-06,594.0888077893536,352847322.8179597,-0.0061591890070016,0.0264277295546851,1123198718.2450018,-0.1869715020928508,0
binancecoin,2025-04-07,554.4379559214581,768924462.5165749,-0.069073907656315,0.0292773745171775,1112728806.015236,-0.2412348918625574,1
binancecoin,2025-04-08,554.1601019762941,2333452106.558698,-0.0005012708600788,0.029279250486181,1173551164.4547343,-0.2416151433884443,1
binancecoin,2025-04-09,553.3962669418149,932386850.4083754,-0.0013793160818094,0.026618286760873,1178134331.5794246,-0.2426604747304743,1
binancecoin,2025-04-10,582.2597810033054,1253107793.6282015,0.0508423856029419,0.0270406651101922,1178063530.5560987,-0.203159882943436,1
binancecoin,2025-04-11,577.2921769307156,1043288449.4822325,-0.0085681964133336,0.0263352382312685,1148197449.9829795,-0.2099581993304486,1
binancecoin,2025-04-12,586.1297244063287,590735620.7426767,0.0151926269430181,0.025827954641727,1130738980.6757154,-0.1978637483745092,0
binancecoin,2025-04-13,596.9496743252538,481290566.3951808,0.0182916744419824,0.0259163508399533,1085666450.210879,-0.1830563197297108,0
binancecoin,2025-04-14,583.6441112439634,492926645.2392504,-0.0225414137121191,0.0261405934488143,1073920397.0450392,-0.2012653851488089,1
binancecoin,2025-04-15,584.5130373558429,530197263.3245282,0.0014876872913563,0.0241609403686564,1056743382.4482062,-0.2000762334895435,1
binancecoin,2025-04-16,579.7117342988385,431419209.1282797,-0.0082481156454035,0.0237110254943818,1041765423.8137116,-0.2066469619080082,1
binancecoin,2025-04-17,582.9884895445316,590793445.4085172,0.0056364725036656,0.0220108305805371,1003645721.6514456,-0.2021626232696007,1
binancecoin,2025-04-18,590.1449424870344,523349165.51611936,0.0122007292970473,0.0221759868084746,973954184.350604,-0.1923688010162629,1
binancecoin,2025-04-19,591.7558249048697,560183796.0745611,0.0027259199076084,0.0220665288601182,951068645.2216592,-0.1901642597165352,1
binancecoin,2025-04-20,592.1191922418601,359734262.96070373,0.0006138609956931,0.0217917017544207,908429899.8373364,-0.1896669805281237,1
binancecoin,2025-04-21,592.9015532596577,427574407.8731377,0.0013204176119925,0.021735393346002,893639938.6647983,-0.1885962958177216,1
binancecoin,2025-04-22,596.742721454172,608725679.9225554,0.0064576976913267,0.0216859789441841,896928121.8056779,-0.1833395409917629,1
binancecoin,2025-04-23,617.6497009116878,924934985.74546,0.034435401578906,0.0226444249261649,908912769.4769896,-0.1547277074051813,0
binancecoin,2025-04-24,606.1742820090113,1089223877.3345106,-0.0187539309504495,0.0225305592543532,911346853.8323044,-0.170432165174745,0
binancecoin,2025-04-25,602.1970676660677,775858994.180891,-0.0065827921294319,0.0225108903057473,884839510.8648628,-0.1758751032686819,0
binancecoin,2025-04-26,600.1913883958081,941984394.0665632,-0.0033361616545982,0.022245826402988,891108625.3109242,-0.1786199359990788,0
binancecoin,2025-04-27,607.8085377229048,632964213.2153282,0.0126113422998329,0.021555428950451,843635863.511682,-0.1681956368125845,0
binancecoin,2025-04-28,603.5371460135477,548378967.0336518,-0.007052337693518,0.0209674219981495,827398453.7594287,-0.1740411655279866,0
binancecoin,2025-04-29,606.1285517158251,532276423.2081352,0.004284505498239,0.0204685275266586,817069535.6187085,-0.170494748463793,0
binancecoin,2025-04-30,600.5889575399475,779335060.0841132,-0.0091813254510282,0.0205243838626979,822121072.1692908,-0.1780758506033672,0
binancecoin,2025-05-01,599.6302002732988,717769059.8961756,-0.001597637338712,0.0204863882098793,813662257.3375713,-0.1793879389143077,0
binancecoin,2025-05-02,599.5796914410877,586779850.2435153,-8.42368505962867e-05,0.020409432033596,777965432.2929,-0.1794570617785078,1
binancecoin,2025-05-03,601.3244678537958,609320858.6024743,0.0029057733323255,0.0193389088169521,753432417.5051533,-0.177069282498022,1
binancecoin,2025-05-04,599.2468842902798,383958586.5287981,-0.0034609948565971,0.0193395523905999,718704296.2895757,-0.1799125184280295,1
binancecoin,2025-05-05,585.8899216562841,541509182.9932485,-0.0225417490236311,0.01971032182681,711507716.7043473,-0.1981919256892583,1
binancecoin,2025-05-06,597.9661578698278,712215748.698297,0.0204022352296835,0.0200488368947009,723486664.2336918,-0.1816652312618644,1
binancecoin,2025-05-07,603.0175211984405,821085162.8042526,0.0084120928605691,0.0152253618610109,725225354.243281,-0.1747522878002172,1
binancecoin,2025-05-08,603.144369158166,717897444.1413444,0.0002103332250957,0.0152205953779892,671373532.1627027,-0.1745786925316209,1
binancecoin,2025-05-09,628.2798237375861,1315286906.535402,0.0408290601832687,0.0166978307488014,684136867.3669368,-0.1401800628773063,1
binancecoin,2025-05-10,666.6606824091106,1717143713.0552378,0.0592955480201071,0.0175605561530593,699604731.347838,-0.0876546971997216,0
binancecoin,2025-05-11,662.3379085253329,1549618220.9985394,-0.0065053328995302,0.0175115414766702,716482390.3983817,-0.0935705439745462,0
binancecoin,2025-05-12,650.8664613901699,1186159482.5022006,-0.0174713688138843,0.0178413491861182,736329852.4570326,-0.1092695662601667,0
binancecoin,2025-05-13,660.9533536861077,1968342045.487355,0.0153787753176462,0.0177657956578237,785898235.0934383,-0.0954653491391041,0
binancecoin,2025-05-14,666.2402578411695,1513422041.332075,0.0079670849443327,0.0170902888601305,819914748.2965323,-0.088230060934023,0
binancecoin,2025-05-15,651.6490150180347,1223304236.5479276,-0.0221442565402628,0.0177611811409764,843018314.0706457,-0.1081986179570634,0
binancecoin,2025-05-16,651.1362648113163,1206761924.2527664,-0.0007871600042355,0.0176410368929824,868863071.2414619,-0.1089003321198349,0
binancecoin,2025-05-17,647.3412018782846,900231018.9448881,-0.0058454210203733,0.0177258054139598,879177657.0260075,-0.1140939905012935,1
binancecoin,2025-05-18,639.5979769763185,679492837.9963502,-0.0120336974275929,0.0178668083938394,884382446.1086819,-0.1246908279243524,1
binancecoin,2025-05-19,649.3806686821907,835970956.2085127,0.01517927325516,0.0180119339085631,893575351.4464804,-0.1113029185094116,1
binancecoin,2025-05-20,651.0389804540937,825481514.59589,0.0025504269670223,0.0180061952435853,909100259.83432,-0.1090334687044423,1
binancecoin,2025-05-21,650.951301036078,763647929.5303316,-0.0001346852113947,0.0180132855466995,920302710.5562264,-0.1091534606393046,1
binancecoin,2025-05-22,674.7138326551593,1565136776.7436197,0.0358538163434093,0.0189753130238442,952183080.4502618,-0.0766337175715594,0
binancecoin,2025-05-23,686.0302393255067,1382711893.5086522,0.0166330580461417,0.0182585409070648,967442310.709035,-0.0611468728502543,1
binancecoin,2025-05-24,655.3681110510369,1217926335.781693,-0.0457246280276584,0.0199753597104249,971732392.6572744,-0.1031089225754323,1
binancecoin,2025-05-25,667.9647953294073,693430871.7905037,0.0190383911690533,0.0201163854515618,968984788.5775948,-0.0858699792336728,1
binancecoin,2025-05-26,670.0121393931087,768619050.9190482,0.0030603601728672,0.0200757802708409,963205943.8060108,-0.0830681269735635,0
binancecoin,2025-05-27,673.7837605333261,666132639.4545316,0.0056133986480299,0.0200088289666718,964311558.0139844,-0.0779065493944196,0
binancecoin,2025-05-28,687.4363026293119,1078653384.123821,0.0200599451613014,0.0201307340460639,981987371.91699,-0.0592226327015317,0
binancecoin,2025-05-29,687.631059296252,824780509.8660014,0.000283268549069,0.0201443559510221,991737508.1389188,-0.0589561023136441,0
binancecoin,2025-05-30,675.4110812815895,995474417.0429968,-0.0179309282687724,0.0204064873215976,998942153.3708818,-0.0756795117424279,0
binancecoin,2025-05-31,656.2031380761879,923659967.2299036,-0.028851112097373,0.0212495162075872,1005805183.6153392,-0.1019661628414177,1
binancecoin,2025-06-01,658.5726942750157,589938636.7962121,0.0036045061158768,0.0212416936359436,1005910476.5004292,-0.0987233535311258,0
binancecoin,2025-06-02,661.3452261434389,513744446.15491945,0.0042010732686289,0.0212425423528123,1002724596.0855106,-0.0949290598315496,0
binancecoin,2025-06-03,666.0561104906627,550346321.1131796,0.0070979348827268,0.0212163207299721,1008270853.90499,-0.08848207215156,0
binancecoin,2025-06-04,661.17332497159,717080413.430261,-0.0073578952026363,0.0207490449167857,1014123228.2528903,-0.0951643117832854,0
binancecoin,2025-06-05,663.70338541173,585654885.1918986,0.0038193191801952,0.020517421836421,1009904532.8026772,-0.0917018475653251,1
binancecoin,2025-06-06,634.1479715861758,1050942219.4544812,-0.0455530200808896,0.0223533187518299,1017566434.6910182,-0.1321493251016039,1
binancecoin,2025-06-07,643.7566841456504,828491539.5454317,0.0150385141887083,0.0224833110007304,1021252904.537821,-0.1189995114094039,1
binancecoin,2025-06-08,650.7937997932994,464282809.21614456,0.0108720131826495,0.0213435730376958,992886101.293846,-0.1093690058526731,1
binancecoin,2025-06-09,652.274428548494,277471527.06296444,0.0022725278081407,0.0183129419681523,944897028.4274366,-0.1073427206289648,1
binancecoin,2025-06-10,666.3374143222443,720838499.864964,0.0213307943054684,0.0187109511412591,917271037.7229842,-0.0880970993517907,0
binancecoin,2025-06-11,673.4760595844963,915030301.0453428,0.0106562785855125,0.018498403787238,908233398.3410888,-0.0783276474473565,0
binancecoin,2025-06-12,667.7388930109494,926482996.0464324,-0.0085552305471673,0.0183787869799372,873504763.3597248,-0.0861791333874651,0
binancecoin,2025-06-13,656.4804964003403,833602957.1016513,-0.0170042335493779,0.0185857770918117,850844127.2187107,-0.1015865895878721,0
binancecoin,2025-06-14,654.9095462616511,1091022440.7624466,-0.0023958560596579,0.0181367441906957,846434734.0258614,-0.1037364823560898,0
binancecoin,2025-06-15,645.8086677048335,465113546.6999152,-0.0139938488993254,0.0183200397509684,821713121.4407665,-0.1161913098594357,0
binancecoin,2025-06-16,648.2042600997396,342983199.2537816,0.003702582996228,0.0183028382390502,803138194.1177294,-0.1129128692275111,0
binancecoin,2025-06-17,651.4813571171453,677081516.7980691,0.0050429179472093,0.0181793808261342,803057816.7444534,-0.1084280628641802,0
binancecoin,2025-06-18,648.799470473488,919084069.2175108,-0.0041250941946606,0.017986664025692,805828253.8447533,-0.1120983058326743,0
binancecoin,2025-06-19,643.7728727892951,805534251.3963257,-0.0077777047447066,0.0180343524813158,805163345.0714345,-0.1189773567610533,0
binancecoin,2025-06-20,644.3626647131019,530108876.6028053,0.0009157296695114,0.0180358530030068,797378709.9738503,-0.1181702086788082,0
binancecoin,2025-06-21,641.4660754156638,566416175.4191926,-0.004505412123399,0.0166987536928201,764088023.2630361,-0.1221342787213213,1
binancecoin,2025-06-22,626.5687672231079,506048055.8076519,-0.0234977670037816,0.0167879399199024,734865895.3396693,-0.14252169545742,1
binancecoin,2025-06-23,615.9200839908369,1152325722.5588028,-0.0171413110993036,0.0149963511629172,732679208.2322396,-0.1570947404626577,1
binancecoin,2025-06-24,640.2543180324582,1018106255.6202904,0.0387482480118631,0.0163257944228958,743501721.0265659,-0.1237926053421535,1
binancecoin,2025-06-25,643.4133640920619,541068316.461594,0.0049219162887475,0.0163469047590108,735916696.5446508,-0.119469355284277,1
binancecoin,2025-06-26,645.8665732235779,827204901.7289867,0.0038055538152352,0.0163236642416585,741285771.9537994,-0.1161120644060489,1
binancecoin,2025-06-27,642.4572030728536,624553271.4953628,-0.0052927349046126,0.0158223572578453,726149101.5328506,-0.1207778905520881,1
binancecoin,2025-06-28,645.9995550778237,506712411.6691133,0.0054986105008562,0.0158797618882123,715546831.5929544,-0.1159300747173209,1
binancecoin,2025-06-29,648.766805209224,346225669.1301844,0.0042745230796398,0.0156311025575075,693905206.6625272,-0.1121430092345733,1
binancecoin,2025-06-30,655.0764136195659,422629715.3384968,0.0096785527173869,0.0148565509865753,677204198.2661471,-0.1035081193309388,0
binancecoin,2025-07-01,657.0109566115938,695153815.9147367,0.002948804230158,0.014851459509998,680711370.9034312,-0.1008606387483675,0
binancecoin,2025-07-02,646.1777891600059,581547247.9770566,-0.016626013739779,0.01512867738725,682971464.2975025,-0.1156861559862954,1
binancecoin,2025-07-03,660.0254823640146,758146950.3828626,0.0212037625818329,0.015593803069259,689898151.9398253,-0.0967351691009707,1
binancecoin,2025-07-04,663.0154690088326,713062571.7212918,0.0045198778344547,0.0155592575308724,689764223.8828597,-0.092643281964358,0
binancecoin,2025-07-05,653.1616270479346,635866546.3146216,-0.0149737084806528,0.0157807853032727,691437945.9202837,-0.1061285626547896,1
binancecoin,2025-07-06,655.9253698398683,367646275.0716652,0.0042224037129128,0.0133070584978122,668661414.4408566,-0.1023462970721594,1
binancecoin,2025-07-07,663.0185149322261,562060051.2427313,0.0107558988029311,0.0131749730625505,659780364.8307664,-0.0926391135260893,1
binancecoin,2025-07-08,661.2876967099644,646920102.0613401,-0.0026139259825953,0.0130554432614074,665868274.592273,-0.0950077906008723,1
binancecoin,2025-07-09,660.7042150664093,659569899.7140087,-0.000882731091235,0.0130536573523711,678604887.0139745,-0.0958063028737784,1
binancecoin,2025-07-10,669.2613994307441,641678068.1682327,0.0128684566846876,0.0126722514533683,675966205.9574168,-0.0840955373134273,1
binancecoin,2025-07-11,685.1054482111715,1137433259.720816,0.0233980500111574,0.0132375824724737,683379637.9132658,-0.0624124774546629,1
binancecoin,2025-07-12,689.8418420972016,1909585413.5492668,0.0068895915565536,0.0131705905007927,716149718.4966937,-0.0559305791994427,1
binancecoin,2025-07-13,685.4703165458919,1045215775.103744,-0.0063571608034029,0.0128046935625627,723203479.0967635,-0.0619131441054698,1
binancecoin,2025-07-14,692.0429275667424,827022284.8266991,0.0095427915872273,0.0128667250834313,714403473.8989052,-0.0529183271765086,1
binancecoin,2025-07-15,689.3152771073793,1871816396.541036,-0.0039492348838594,0.0125677475156176,761293568.8936093,-0.0566511993106324,1
binancecoin,2025-07-16,689.863427315096,1508842031.6879208,0.000794893707134,0.012566758069166,800155529.9747472,-0.0559010391760462,1
binancecoin,2025-07-17,708.5580809732663,1723439341.1205275,0.026738386577221,0.0133436133704126,835034124.1188291,-0.0303168403436289,1
binancecoin,2025-07-18,722.3981283678474,2159930031.483713,0.0193443780963761,0.0136089900546012,876395656.1943692,-0.0113763169797048,1
binancecoin,2025-07-19,729.5149107763856,3421946485.400172,0.009803396228342,0.0134808957224862,963609397.3278308,-0.0016367850516814,1
binancecoin,2025-07-20,732.9272514055848,1435654835.547203,0.0046666417450736,0.0134670810422491,993794262.6259774,0.0,1
binancecoin,2025-07-21,758.1392224608369,1798602738.0495224,0.0338205903497066,0.0143899187830601,1034867148.0469884,0.0,1
binancecoin,2025-07-22,766.3958790528078,2452658270.4492984,0.010831810053798,0.0133241627876015,1099754155.20171,0.0,1
binancecoin,2025-07-23,786.4807204757146,2644910595.3765583,0.0258693595111669,0.0129782256010646,1149506984.295635,0.0,1
binancecoin,2025-07-24,776.2226902262614,4430495787.544528,-0.0131287581788768,0.0121927786074262,1263253302.026443,-0.0130429519534165,1
binancecoin,2025-07-25,771.2312622168195,2578577950.386883,-0.0064511713741045,0.012415706341224,1331170289.823953,-0.0193894877037434,1
binancecoin,2025-07-26,784.7856013546323,2074059703.484386,0.0174222816034785,0.0125790266311752,1372732116.5491326,-0.0021553219003983,1
binancecoin,2025-07-27,794.2867236239222,892831867.5658532,0.0120339477529699,0.012415903228135,1381674736.418149,0.0,0
binancecoin,2025-07-28,843.449638843771,2256704380.679607,0.0600556862789217,0.0157306220838302,1440007802.051832,0.0,0
binancecoin,2025-07-29,822.2765976915088,3011452631.6826835,-0.025423363220065,0.0169205341981489,1528848700.803582,-0.0251029109233919,0
binancecoin,2025-07-30,805.1438193193468,2130673065.5019736,-0.0210559129961394,0.0177206598136469,1585783479.1423647,-0.0454156570354753,0
binancecoin,2025-07-31,793.8734614175534,1929266771.61827,-0.0140968389458851,0.0181196894714216,1626920577.6658158,-0.0587778749827652,0
binancecoin,2025-08-01,783.0023910772859,1662327372.5984204,-0.0137883303301897,0.0180028728402002,1662946581.8198614,-0.0716666947055051,0
binancecoin,2025-08-02,756.4574114847068,2187208851.563726,-0.0344895148626217,0.0192520808474972,1710581978.52589,-0.1031386147468343,1
binancecoin,2025-08-03,736.6587769385911,937931586.043018,-0.0265214391138459,0.0200702876448383,1718077612.336614,-0.1266120192446491,1
binancecoin,2025-08-04,751.4001548118117,843114690.7269527,0.0198135434227803,0.0199701804942251,1724985883.8170252,-0.109134534882419,1
binancecoin,2025-08-05,768.5544340737234,1043307913.106174,0.0225730528850545,0.0202352649249538,1747507938.4181757,-0.0887962971597408,1
binancecoin,2025-08-06,754.7878000846929,1003756388.5618858,-0.0180747418021283,0.0206467729951076,1762231149.6621473,-0.1051181181138671,1
binancecoin,2025-08-07,769.8555506826906,990264468.5504694,0.019766250479385,0.0207913684569524,1773675961.8784516,-0.0872536838855793,1
binancecoin,2025-08-08,787.1948285374559,1091813946.3690848,0.0222728755439415,0.0209917168767941,1788084096.7669542,-0.0666961104914705,1
binancecoin,2025-08-09,793.1777287850201,1187794735.3928044,0.0075715422952016,0.0209527927308103,1806287985.67444,-0.0596027406303301,1
binancecoin,2025-08-10,799.1991047067497,1105210829.293122,0.0075627885244574,0.0206883829541733,1805213904.6601832,-0.0524637537312617,1
binancecoin,2025-08-11,804.8956334719561,1056685905.213822,0.0071025140557121,0.020689042307971,1776783921.0490022,-0.0457099079734814,1
binancecoin,2025-08-12,806.8312185132748,1821705477.5453289,0.002401878419374,0.0205827041303916,1802666911.130388,-0.0434150643311602,1
binancecoin,2025-08-13,834.446637547768,1904274487.3355465,0.0336542960661997,0.0212098910599438,1838575317.8806832,-0.0106740235354711,1
binancecoin,2025-08-14,849.5528663342336,2344964710.7509003,0.0179413758320009,0.0212239039355007,1854346928.354345,0.0,0
binancecoin,2025-08-15,842.2643191559952,3658447977.417383,-0.0086162882523735,0.0213872032085985,1926000459.878661,-0.0085792744243075,0
binancecoin,2025-08-16,827.2916811192079,3425180338.790325,-0.0179365525307191,0.0214955383179843,1982725159.800987,-0.0262034136981743,1
binancecoin,2025-08-17,839.0566611983465,1194989933.08169,0.0141209077051824,0.0213976491531614,1950560489.854253,-0.0123549758370865,0
binancecoin,2025-08-18,856.9424560582937,1237130937.218746,0.0210925321614846,0.0215836748012059,1877733304.914872,0.0,1
binancecoin,2025-08-19,848.2298792758197,1704077250.468268,-0.0102190874468433,0.0217706113861437,1886680718.7455745,-0.0101670499820367,1
binancecoin,2025-08-20,823.4566682430556,1577237801.835062,-0.0296407538863515,0.0219430759943873,1879301887.5384257,-0.0390758884432728,1
binancecoin,2025-08-21,870.0388548973078,2208912960.725439,0.0550269422322855,0.0239002893040935,1871177043.880964,0.0,0
binancecoin,2025-08-22,838.3671602294102,1808794551.825588,-0.0370817282269385,0.0246852863386966,1843306509.0959315,-0.0364026209744804,1
binancecoin,2025-08-23,899.0447590707095,2403982643.652437,0.0698766776266941,0.0274167853645185,1775756070.966195,0.0,0
binancecoin,2025-08-24,880.2145462822662,1414960204.0565426,-0.0211671405019106,0.0277563580321849,1736968812.7551837,-0.0209446889028161,0
